Order Date,Invoice No,Customer ID,Product Name,Qty,Unit Price,Total,Region,Channel,_is_outlier
30/07/2023,INV-00159,1071,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
16/03/2023,INV-00459,1297,Mug Set,2,$24.00,$48.00,East,In-store,False
04/02/2024,INV-01105,1383,Coffee Beans 1kg,2,$18.50,$37.00,East,In-store,False
24/07/2023,INV-00052,1286,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
17/03/2023,INV-00275,1370,Filter Papers,1,$4.25,$4.25,East,In-store,False
17/02/2024,INV-01024,1124,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
10/05/2024,INV-00932,1313,Filter Papers,1,$4.25,$4.25,South,Online,False
17/02/2024,INV-00670,1216,Mug Set,3,$24.00,$72.00,West,In-store,False
30/08/2023,INV-00702,1360,Coffee Beans 1kg,1,$18.50,$18.50,,Online,False
19/08/2023,INV-00083,1370,Coffee Beans 1kg,2,$18.50,$37.00,East,In-store,False
14/02/2023,INV-00838,1332,Filter Papers,2,$4.25,$8.50,South,In-store,False
19/12/2023,INV-01175,1100,Milk Frother,2,$39.90,$79.80,West,Online,False
11/08/2023,INV-00316,1396,Espresso Machine,2,$449.00,$898.00,South,In-store,False
15/03/2023,INV-00878,1321,Filter Papers,3,$4.25,$12.75,South,Online,False
24/02/2023,INV-00402,1280,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
10/06/2024,INV-00722,1235,Filter Papers,3,$4.25,$12.75,North,Online,False
15/01/2024,INV-00099,1241,Filter Papers,1,$4.25,$4.25,West,In-store,False
15/08/2023,INV-00456,1089,Grinder,3,$129.00,$387.00,North,Online,False
28/01/2024,INV-00647,1076,Filter Papers,2,$4.25,$8.50,East,In-store,False
24/02/2024,INV-00019,1194,Filter Papers,2,$4.25,$8.50,West,Online,False
04/10/2023,INV-00365,1368,Grinder,3,$129.00,$387.00,East,Online,False
20/01/2023,INV-00092,1075,Mug Set,1,$24.00,$24.00,West,Online,False
03/06/2023,INV-00410,1122,Filter Papers,3,$4.25,$12.75,North,Online,False
01/09/2023,INV-00229,1214,Filter Papers,3,$4.25,$12.75,South,In-store,False
18/04/2024,INV-00922,1297,Mug Set,3,$24.00,$72.00,West,In-store,False
07/12/2023,INV-00086,1236,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
14/08/2023,INV-01177,1314,Milk Frother,1,$39.90,$39.90,West,Online,False
12/05/2023,INV-01156,1323,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
01/01/2023,INV-00638,1079,Espresso Machine,1,$449.00,$449.00,West,Online,False
31/05/2024,INV-01198,1280,Grinder,2,$129.00,$258.00,North,Online,False
25/01/2023,INV-01022,1191,Filter Papers,3,$4.25,$12.75,West,Online,False
04/06/2023,INV-00162,1034,Mug Set,2,$24.00,$48.00,North,Online,False
29/05/2023,INV-00627,1187,Coffee Beans 1kg,1,$18.50,$18.50,,In-store,False
22/11/2023,INV-01016,1294,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
03/05/2023,INV-00065,1327,Mug Set,1,$24.00,$24.00,East,Online,False
13/07/2023,INV-01062,1117,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
19/03/2023,INV-00298,1345,Grinder,3,$129.00,$387.00,West,In-store,False
22/06/2024,INV-01156,1099,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
10/03/2023,INV-01192,1229,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
06/05/2023,INV-00371,1360,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
25/05/2023,INV-00274,1046,Filter Papers,3,$4.25,$12.75,West,Online,False
24/03/2024,INV-00622,1370,Milk Frother,1,$39.90,$39.90,South,In-store,False
17/10/2023,INV-00217,1201,Filter Papers,2,$4.25,$8.50,South,Online,False
07/05/2023,INV-00714,1122,Mug Set,2,$24.00,$48.00,,In-store,False
22/02/2023,INV-00110,1190,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
12/04/2024,INV-00509,1077,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
23/06/2024,INV-00295,1259,Grinder,3,$129.00,$387.00,South,Online,False
29/04/2024,INV-00456,1194,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
05/05/2024,INV-00956,1389,Filter Papers,2,$4.25,$8.50,North,Online,False
26/07/2023,INV-00550,1144,Mug Set,3,$24.00,$72.00,East,In-store,False
06/06/2024,INV-01119,1092,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
31/03/2024,INV-01174,1389,Grinder,2,$129.00,$258.00,East,Online,False
07/10/2023,INV-00119,1088,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
19/09/2023,INV-00642,1101,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
19/02/2023,INV-00416,1285,Mug Set,1,$24.00,$24.00,South,Online,False
08/08/2023,INV-00963,1347,Milk Frother,1,$39.90,$39.90,East,Online,False
03/05/2023,INV-00486,1392,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
09/07/2023,INV-00829,1187,Filter Papers,3,$4.25,$12.75,East,Online,False
03/09/2023,INV-00994,1141,Mug Set,3,$24.00,$72.00,East,Online,False
27/09/2023,INV-00289,1248,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
18/04/2024,INV-00752,1338,Espresso Machine,1,$449.00,$449.00,South,In-store,False
01/12/2023,INV-00779,1377,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
13/01/2024,INV-00329,1059,Filter Papers,1,$4.25,$4.25,North,Online,False
17/04/2023,INV-00906,1201,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
20/01/2023,INV-00066,1317,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
03/10/2023,INV-00425,1295,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
14/08/2023,INV-00532,1081,Milk Frother,2,$39.90,$79.80,South,In-store,False
15/05/2023,INV-01136,1327,Milk Frother,1,$39.90,$39.90,West,Online,False
06/04/2023,INV-00166,1177,Filter Papers,3,$4.25,$12.75,East,Online,False
27/05/2024,INV-00192,1335,Filter Papers,3,$4.25,$12.75,South,In-store,False
06/11/2023,INV-00254,1275,Mug Set,2,$24.00,$48.00,North,Online,False
27/05/2024,INV-00198,1190,Grinder,1,$129.00,$129.00,East,Online,False
02/04/2023,INV-00214,1055,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
13/07/2023,INV-00164,1294,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
01/10/2023,INV-01086,1250,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
26/09/2023,INV-01162,1060,Grinder,2,$129.00,$258.00,South,Online,False
19/07/2023,INV-00995,1222,Milk Frother,1,$39.90,$39.90,East,Online,False
26/05/2024,INV-00734,1020,Grinder,1,$129.00,$129.00,North,Online,False
21/04/2023,INV-00293,1107,Grinder,3,$129.00,$387.00,East,Online,False
12/06/2024,INV-00947,1357,Grinder,2,$129.00,$258.00,South,Online,False
13/08/2023,INV-01033,1364,Coffee Beans 1kg,3,$18.50,$55.50,East,Online,False
10/06/2023,INV-00836,1029,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
02/04/2023,INV-00254,1184,Coffee Beans 1kg,3,$18.50,$55.50,West,In-store,False
18/12/2023,INV-00678,1025,Mug Set,2,$24.00,$48.00,West,Online,False
16/06/2024,INV-01012,1229,Grinder,1,$129.00,$129.00,North,In-store,False
30/05/2024,INV-00339,1313,Grinder,1,$129.00,$129.00,South,Online,False
12/03/2023,INV-00681,1222,Grinder,1,$129.00,$129.00,West,Online,False
22/03/2023,INV-00674,1065,Filter Papers,2,$4.25,$8.50,South,Online,False
27/05/2023,INV-01012,1316,Milk Frother,1,$39.90,$39.90,West,Online,False
08/09/2023,INV-00615,1029,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
19/12/2023,INV-00850,1124,Espresso Machine,3,$449.00,"$1,347.00",North,Online,False
30/05/2024,INV-00866,1128,Grinder,3,$129.00,$387.00,North,Online,False
05/01/2023,INV-00879,1366,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
17/04/2024,INV-00222,1269,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
24/09/2023,INV-00714,1326,Filter Papers,2,$4.25,$8.50,South,In-store,False
30/05/2024,INV-00778,1048,Grinder,1,$129.00,$129.00,North,Online,False
15/03/2023,INV-00515,1222,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
23/08/2023,INV-00299,1345,Filter Papers,1,$4.25,$4.25,West,In-store,False
11/12/2023,INV-00825,1111,Espresso Machine,2,$449.00,$898.00,North,Online,False
28/09/2023,INV-00668,1388,Grinder,3,$129.00,$387.00,West,Online,False
02/04/2023,INV-00973,1184,Espresso Machine,1,$449.00,$449.00,North,Online,False
17/05/2024,INV-01180,1259,Filter Papers,1,$4.25,$4.25,South,In-store,False
22/01/2024,INV-00252,1078,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
27/11/2023,INV-00531,1291,Coffee Beans 1kg,2,$18.50,$37.00,North,In-store,False
16/12/2023,INV-00576,1161,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
16/02/2023,INV-00541,1069,Mug Set,1,$24.00,$24.00,West,Online,False
27/08/2023,INV-00714,1253,Filter Papers,3,$4.25,$12.75,West,Online,False
19/03/2024,INV-00786,1254,Grinder,1,$129.00,$129.00,North,Online,False
02/12/2023,INV-00287,1091,Filter Papers,3,$4.25,$12.75,North,Online,False
06/03/2023,INV-00489,1389,Filter Papers,3,$4.25,$12.75,East,Online,False
14/01/2023,INV-00971,1075,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
25/02/2023,INV-01077,1370,Filter Papers,2,$4.25,$8.50,South,Online,False
19/04/2023,INV-00057,1188,Mug Set,1,$24.00,$24.00,South,In-store,False
16/02/2023,INV-00941,1137,Espresso Machine,2,$449.00,$898.00,South,In-store,False
09/02/2023,INV-00154,1218,Espresso Machine,1,$449.00,$449.00,North,Online,False
14/09/2023,INV-01047,1278,Filter Papers,3,$4.25,$12.75,West,Online,False
21/09/2023,INV-01099,1050,Milk Frother,1,$39.90,$39.90,West,Online,False
28/02/2024,INV-00215,1066,Espresso Machine,3,$449.00,"$1,347.00",West,In-store,False
15/06/2024,INV-00718,1161,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
12/11/2023,INV-00848,1245,Mug Set,2,$24.00,$48.00,South,Online,False
30/01/2024,INV-01195,1007,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
18/04/2024,INV-00423,1245,Grinder,3,$129.00,$387.00,East,In-store,False
15/12/2023,INV-00465,1162,Filter Papers,1,$4.25,$4.25,North,Online,False
12/01/2023,INV-00810,1080,Mug Set,2,$24.00,$48.00,West,Online,False
12/12/2023,INV-00512,1005,Filter Papers,2,$4.25,$8.50,West,Online,False
06/05/2024,INV-00152,1130,Filter Papers,3,$4.25,$12.75,East,In-store,False
14/11/2023,INV-00271,1056,Coffee Beans 1kg,2,$18.50,$37.00,West,Online,False
23/02/2024,INV-00480,1345,Grinder,2,$129.00,$258.00,North,In-store,False
19/03/2024,INV-00804,1353,Milk Frother,3,$39.90,$119.70,East,Online,False
21/03/2024,INV-00922,1089,Coffee Beans 1kg,2,$18.50,$37.00,East,Online,False
11/08/2023,INV-00527,1207,Coffee Beans 1kg,2,$18.50,$37.00,North,In-store,False
16/07/2023,INV-01199,1113,Coffee Beans 1kg,3,$18.50,$55.50,East,Online,False
03/01/2023,INV-00263,1200,Filter Papers,1,$4.25,$4.25,West,Online,False
09/04/2024,INV-00246,1184,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
31/10/2023,INV-01143,1355,Espresso Machine,2,$449.00,$898.00,South,In-store,False
28/06/2023,INV-00831,1078,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
04/05/2024,INV-00326,1237,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
13/02/2024,INV-00038,1193,Filter Papers,3,$4.25,$12.75,East,Online,False
13/02/2023,INV-01023,1078,Coffee Beans 1kg,2,$18.50,$37.00,,Online,False
11/03/2024,INV-00665,1140,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
26/11/2023,INV-00023,1306,Espresso Machine,2,$449.00,$898.00,South,Online,False
10/03/2024,INV-00847,1172,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
11/01/2023,INV-00634,1242,Mug Set,1,$24.00,$24.00,East,Online,False
12/09/2023,INV-00722,1246,Filter Papers,3,$4.25,$12.75,South,Online,False
11/05/2024,INV-00923,1122,Milk Frother,2,$39.90,$79.80,South,Online,False
27/08/2023,INV-01050,1345,Milk Frother,1,$39.90,$39.90,North,In-store,False
29/10/2023,INV-00279,1377,Espresso Machine,3,$449.00,"$1,347.00",West,In-store,False
25/11/2023,INV-00126,1142,Filter Papers,1,$4.25,$4.25,North,Online,False
03/04/2024,INV-00779,1020,Filter Papers,2,$4.25,$8.50,West,In-store,False
04/05/2024,INV-00894,1205,Espresso Machine,3,$449.00,"$1,347.00",North,Online,False
20/02/2024,INV-01094,1293,Coffee Beans 1kg,2,$18.50,$37.00,East,In-store,False
23/08/2023,INV-01107,1040,Filter Papers,2,$4.25,$8.50,East,Online,False
07/11/2023,INV-01026,1080,Milk Frother,1,$39.90,$39.90,North,In-store,False
03/06/2024,INV-00784,1326,Filter Papers,2,$4.25,$8.50,West,Online,False
16/03/2023,INV-00519,1215,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
28/06/2024,INV-00291,1148,Filter Papers,1,$4.25,$4.25,West,In-store,False
02/03/2023,INV-01126,1355,Grinder,1,$129.00,$129.00,West,In-store,False
17/07/2023,INV-00249,1390,Mug Set,2,$24.00,$48.00,East,Online,False
16/05/2024,INV-00843,1152,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
16/08/2023,INV-00085,1298,Grinder,2,$129.00,$258.00,West,Online,False
19/01/2023,INV-01004,1298,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
20/04/2023,INV-00738,1303,Grinder,3,$129.00,$387.00,North,Online,False
20/02/2023,INV-01027,1043,Grinder,3,$129.00,$387.00,,Online,False
17/04/2024,INV-00592,1269,Grinder,2,$129.00,$258.00,South,Online,False
22/01/2024,INV-00399,1347,Grinder,1,$129.00,$129.00,East,Online,False
24/03/2023,INV-00608,1045,Milk Frother,2,$39.90,$79.80,East,Online,False
19/10/2023,INV-00817,1385,Espresso Machine,3,$449.00,"$1,347.00",East,Online,False
26/04/2024,INV-00162,1333,Milk Frother,3,$39.90,$119.70,South,In-store,False
05/10/2023,INV-00369,1241,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
08/09/2023,INV-00715,1188,Filter Papers,3,$4.25,$12.75,North,Online,False
30/05/2023,INV-00409,1090,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
23/07/2023,INV-00371,1274,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
05/04/2024,INV-00025,1120,Milk Frother,3,$39.90,$119.70,East,Online,False
01/09/2023,INV-00470,1301,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
14/10/2023,INV-00397,1030,Espresso Machine,1,$449.00,$449.00,East,Online,False
09/05/2024,INV-00605,1014,Espresso Machine,2,$449.00,$898.00,South,In-store,False
14/07/2023,INV-00163,1132,Grinder,3,$129.00,$387.00,South,Online,False
14/06/2023,INV-00947,1368,Filter Papers,1,$4.25,$4.25,East,In-store,False
06/01/2023,INV-00524,1176,Espresso Machine,3,$449.00,"$1,347.00",West,Online,False
06/04/2023,INV-00108,1000,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
18/02/2024,INV-01191,1386,Milk Frother,2,$39.90,$79.80,South,Online,False
07/03/2024,INV-01102,1331,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
11/05/2024,INV-00831,1336,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
02/11/2023,INV-01056,1210,Filter Papers,2,$4.25,$8.50,,In-store,False
15/02/2024,INV-00869,1043,Filter Papers,3,$4.25,$12.75,East,In-store,False
27/02/2023,INV-00168,1149,Mug Set,3,$24.00,$72.00,West,In-store,False
10/05/2023,INV-00895,1003,Mug Set,1,$24.00,$24.00,South,Online,False
11/01/2023,INV-00648,1317,Espresso Machine,3,$449.00,"$1,347.00",East,In-store,False
20/06/2023,INV-00309,1386,Filter Papers,2,$4.25,$8.50,East,In-store,False
19/04/2024,INV-01099,1258,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
11/06/2024,INV-00076,1101,Grinder,1,$129.00,$129.00,West,Online,False
24/02/2023,INV-00372,1326,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
04/05/2023,INV-00159,1234,Filter Papers,2,$4.25,$8.50,South,Online,False
06/12/2023,INV-01022,1260,Mug Set,2,$24.00,$48.00,South,Online,False
03/06/2023,INV-00328,1293,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
13/06/2023,INV-00405,1257,Coffee Beans 1kg,3,$18.50,$55.50,West,Online,False
17/07/2023,INV-00273,1077,Grinder,3,$129.00,$387.00,North,In-store,False
29/05/2024,INV-00998,1194,Espresso Machine,1,$449.00,$449.00,West,In-store,False
09/04/2024,INV-00776,1369,Mug Set,1,$24.00,$24.00,North,Online,False
14/08/2023,INV-00341,1273,Milk Frother,2,$39.90,$79.80,North,Online,False
28/10/2023,INV-01075,1330,Grinder,2,$129.00,$258.00,West,Online,False
26/10/2023,INV-00574,1252,Grinder,3,$129.00,$387.00,South,In-store,False
20/04/2023,INV-01152,1301,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
08/11/2023,INV-00340,1158,Coffee Beans 1kg,1,$18.50,$18.50,,Online,False
16/04/2023,INV-00281,1275,Filter Papers,2,$4.25,$8.50,South,Online,False
16/10/2023,INV-00344,1305,Grinder,2,$129.00,$258.00,East,Online,False
21/05/2024,INV-00918,1209,Grinder,1,$129.00,$129.00,East,Online,False
08/04/2023,INV-00620,1190,Filter Papers,2,$4.25,$8.50,East,Online,False
28/04/2023,INV-00533,1373,Milk Frother,1,$39.90,$39.90,North,In-store,False
25/02/2024,INV-01183,1332,Grinder,2,$129.00,$258.00,South,In-store,False
28/01/2023,INV-00126,1235,Espresso Machine,2,$449.00,$898.00,East,In-store,False
04/11/2023,INV-00287,1269,Milk Frother,3,$39.90,$119.70,West,In-store,False
25/01/2023,INV-00592,1237,Filter Papers,2,$4.25,$8.50,North,Online,False
23/01/2024,INV-00121,1369,Grinder,1,$129.00,$129.00,West,In-store,False
19/10/2023,INV-00757,1244,Milk Frother,2,$39.90,$79.80,West,Online,False
15/11/2023,INV-00021,1356,Milk Frother,2,$39.90,$79.80,South,In-store,False
28/05/2023,INV-00681,1221,Mug Set,1,$24.00,$24.00,South,Online,False
14/03/2023,INV-01171,1383,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
31/08/2023,INV-00703,1303,Grinder,1,$129.00,$129.00,North,Online,False
07/04/2024,INV-01159,1145,Filter Papers,3,$4.25,$12.75,East,In-store,False
14/05/2023,INV-00414,1211,Filter Papers,3,$4.25,$12.75,North,In-store,False
21/12/2023,INV-00520,1300,Coffee Beans 1kg,2,$18.50,$37.00,South,In-store,False
03/06/2024,INV-01195,1093,Milk Frother,3,$39.90,$119.70,East,Online,False
22/11/2023,INV-00893,1389,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
18/02/2024,INV-01058,1076,Coffee Beans 1kg,3,$18.50,$55.50,North,In-store,False
27/05/2023,INV-00114,1336,Coffee Beans 1kg,1,$18.50,$18.50,South,Online,False
03/12/2023,INV-01132,1289,Mug Set,3,$24.00,$72.00,West,Online,False
09/05/2023,INV-00888,1082,Filter Papers,1,$4.25,$4.25,East,In-store,False
14/06/2024,INV-00887,1192,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
21/09/2023,INV-00442,1208,Filter Papers,3,$4.25,$12.75,West,Online,False
03/02/2023,INV-00937,1356,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
26/04/2023,INV-00658,1102,Filter Papers,2,$4.25,$8.50,East,In-store,False
23/04/2023,INV-00896,1178,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
10/09/2023,INV-00685,1222,Filter Papers,1,$4.25,$4.25,East,Online,False
07/12/2023,INV-00501,1376,Coffee Beans 1kg,2,$18.50,$37.00,South,In-store,False
20/05/2024,INV-00315,1337,Espresso Machine,2,$449.00,$898.00,South,Online,False
10/05/2023,INV-00753,1124,Espresso Machine,2,$449.00,$898.00,North,Online,False
27/01/2024,INV-01054,1339,Filter Papers,3,$4.25,$12.75,East,In-store,False
22/03/2024,INV-00150,1061,Espresso Machine,2,$449.00,$898.00,West,Online,False
06/03/2024,INV-01179,1064,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
26/10/2023,INV-00710,1390,Milk Frother,2,$39.90,$79.80,East,Online,False
09/03/2023,INV-01075,1256,Milk Frother,3,$39.90,$119.70,South,Online,False
16/04/2024,INV-00226,1068,Milk Frother,3,$39.90,$119.70,South,Online,False
25/10/2023,INV-00613,1198,Filter Papers,1,$4.25,$4.25,North,Online,False
09/03/2023,INV-00158,1246,Mug Set,3,$24.00,$72.00,East,In-store,False
31/01/2023,INV-00381,1131,Milk Frother,3,$39.90,$119.70,North,Online,False
02/10/2023,INV-00493,1307,Filter Papers,1,$4.25,$4.25,South,In-store,False
28/05/2023,INV-00485,1256,Filter Papers,3,$4.25,$12.75,North,Online,False
11/05/2024,INV-01191,1048,Filter Papers,1,$4.25,$4.25,,In-store,False
18/06/2023,INV-01113,1281,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
25/06/2023,INV-00025,1019,Milk Frother,3,$39.90,$119.70,North,Online,False
30/03/2023,INV-00548,1063,Coffee Beans 1kg,3,$18.50,$55.50,,Online,False
10/06/2023,INV-00938,1002,Filter Papers,2,$4.25,$8.50,South,In-store,False
20/02/2023,INV-00087,1329,Milk Frother,3,$39.90,$119.70,South,Online,False
18/06/2023,INV-00910,1293,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
07/09/2023,INV-00524,1168,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
18/02/2024,INV-00292,1378,Coffee Beans 1kg,2,$18.50,$37.00,South,Online,False
20/01/2024,INV-00991,1285,Coffee Beans 1kg,1,$18.50,$18.50,West,Online,False
22/03/2024,INV-00459,1162,Grinder,1,$129.00,$129.00,South,Online,False
08/01/2023,INV-01097,1117,Espresso Machine,1,$449.00,$449.00,North,In-store,False
14/10/2023,INV-00822,1102,Filter Papers,1,$4.25,$4.25,East,Online,False
09/07/2023,INV-00637,1281,Coffee Beans 1kg,1,$18.50,$18.50,West,In-store,False
21/01/2023,INV-00573,1345,Filter Papers,2,$4.25,$8.50,North,Online,False
18/07/2023,INV-00087,1025,Filter Papers,3,$4.25,$12.75,South,Online,False
20/03/2024,INV-00100,1336,Filter Papers,2,$4.25,$8.50,North,Online,False
10/06/2024,INV-00028,1361,Espresso Machine,2,$449.00,$898.00,North,In-store,False
16/05/2024,INV-00485,1296,Mug Set,3,$24.00,$72.00,,Online,False
05/03/2024,INV-00332,1228,Coffee Beans 1kg,2,$18.50,$37.00,North,In-store,False
10/06/2023,INV-00697,1033,Filter Papers,3,$4.25,$12.75,North,In-store,False
28/03/2023,INV-00370,1349,Milk Frother,2,$39.90,$79.80,East,In-store,False
21/09/2023,INV-00478,1314,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
28/12/2023,INV-00296,1064,Grinder,3,$129.00,$387.00,North,Online,False
09/12/2023,INV-00600,1269,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
09/11/2023,INV-00126,1124,Filter Papers,2,$4.25,$8.50,North,Online,False
10/06/2024,INV-00320,1252,Mug Set,1,$24.00,$24.00,West,Online,False
13/04/2024,INV-00543,1295,Grinder,2,$129.00,$258.00,East,In-store,False
03/05/2023,INV-00384,1002,Espresso Machine,2,$449.00,$898.00,North,Online,False
19/07/2023,INV-00268,1042,Mug Set,1,$24.00,$24.00,East,In-store,False
15/04/2023,INV-00604,1051,Filter Papers,2,$4.25,$8.50,East,Online,False
09/06/2024,INV-00718,1325,Coffee Beans 1kg,3,$18.50,$55.50,West,In-store,False
06/07/2023,INV-01197,1269,Filter Papers,2,$4.25,$8.50,East,Online,False
14/10/2023,INV-00176,1159,Coffee Beans 1kg,1,$18.50,$18.50,North,In-store,False
17/06/2024,INV-00385,1190,Filter Papers,2,$4.25,$8.50,South,Online,False
10/01/2024,INV-00424,1125,Mug Set,1,$24.00,$24.00,East,Online,False
03/09/2023,INV-00351,1397,Filter Papers,2,$4.25,$8.50,East,In-store,False
09/01/2023,INV-00981,1081,Filter Papers,2,$4.25,$8.50,North,In-store,False
22/06/2023,INV-00953,1050,Grinder,1,$129.00,$129.00,West,In-store,False
13/12/2023,INV-00682,1010,Coffee Beans 1kg,3,$18.50,$55.50,South,Online,False
18/02/2024,INV-00999,1215,Milk Frother,2,$39.90,$79.80,North,In-store,False
17/10/2023,INV-00071,1322,Coffee Beans 1kg,3,$18.50,$55.50,North,Online,False
23/08/2023,INV-00445,1077,Espresso Machine,3,$449.00,"$1,347.00",North,Online,False
29/04/2024,INV-00221,1364,Mug Set,1,$24.00,$24.00,North,Online,False
16/01/2024,INV-01022,1226,Coffee Beans 1kg,2,$18.50,$37.00,,Online,False
21/11/2023,INV-00081,1213,Coffee Beans 1kg,1,$18.50,$18.50,East,In-store,False
27/07/2023,INV-01087,1094,Mug Set,1,$24.00,$24.00,South,Online,False
15/03/2023,INV-00576,1284,Coffee Beans 1kg,2,$18.50,$37.00,North,Online,False
25/03/2023,INV-01102,1119,Filter Papers,1,$4.25,$4.25,West,In-store,False
17/06/2024,INV-00407,1325,Espresso Machine,3,$449.00,"$1,347.00",East,Online,False
11/10/2023,INV-00583,1348,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
31/05/2023,INV-00675,1078,Filter Papers,2,$4.25,$8.50,West,Online,False
10/11/2023,INV-00156,1005,Grinder,3,$129.00,$387.00,East,In-store,False
19/01/2024,INV-01110,1200,Coffee Beans 1kg,3,$18.50,$55.50,East,Online,False
03/01/2023,INV-00349,1125,Grinder,1,$129.00,$129.00,South,Online,False
01/01/2023,INV-00810,1173,Filter Papers,3,$4.25,$12.75,,In-store,False
14/09/2023,INV-00208,1290,Coffee Beans 1kg,1,$18.50,$18.50,East,Online,False
15/09/2023,INV-00737,1093,Filter Papers,3,$4.25,$12.75,West,In-store,False
17/05/2023,INV-01115,1374,Filter Papers,3,$4.25,$12.75,East,In-store,False
19/05/2024,INV-00358,1079,Filter Papers,1,$4.25,$4.25,North,Online,False
01/04/2024,INV-00197,1037,Filter Papers,3,$4.25,$12.75,South,Online,False
17/07/2023,INV-00360,1276,Mug Set,2,$24.00,$48.00,West,Online,False
17/03/2024,INV-00079,1195,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
26/10/2023,INV-00894,1249,Grinder,2,$129.00,$258.00,East,Online,False
08/01/2024,INV-00438,1097,Filter Papers,1,$4.25,$4.25,North,Online,False
02/06/2024,INV-00925,1324,Coffee Beans 1kg,2,$18.50,$37.00,East,In-store,False
02/06/2023,INV-01178,1386,Mug Set,3,$24.00,$72.00,East,Online,False
30/12/2023,INV-00431,1354,Coffee Beans 1kg,3,$18.50,$55.50,East,In-store,False
09/11/2023,INV-00612,1289,Coffee Beans 1kg,1,$18.50,$18.50,North,Online,False
27/12/2023,INV-00886,1043,Coffee Beans 1kg,3,$18.50,$55.50,West,In-store,False
